text,label
"Re : Analiza części I i II , wyklad nr 1 [ / a ] Oto najciekwszy prowadzacy z jakim mialem stycznosc na Pwr .",Positive
"Kurs : Analiza Matematyczna I i II , poziom nr 1 [ / b ] Oto najciekwszy prowadzacy z jakim mialem stycznosc na kursie .",Positive
Ocene niezbyt wysokie czasem robi wrażenie że wpisze 3.0 .,Negative
Ocene niezbyt wysokie czasem robi łaskę i wpisze 3.0 .,Negative
"Reszta zadań związanych z "" magi c",Neutral
"do zadań standard z "" magi c",Neutral
"Zajęcia są bardzo , , wiedza sama wchodzi cząstkowe , widzimisie : dobrego jeśli się człowiek uczy : się ma żadnych : Skarbnica : humoru ciekawe Przyjazne , student też człowiek : Polecam U niego Nie A pośmiac i nauczyć za jednym razem , napisze zadanko na tablicy do rozwiązania i człapie sobie po sali i podpatruej można co robi .",Positive
"Zajęcia są bardzo ciekawe , wiedza sama wchodzi cząstkowe , widzimisie : Łatwe jeśli się człowiek uczy to Nie ma żadnych : Skarbnica dobrego : : Przyjazne , ale też człowiek : nauczyciela U niego mozna sie pośmiac i do za jednym razem sie napisze zadanko na tablicy ) rozwiązania i człapie jak po sali i podpatruej kto co robi .",Positive
"Ogolnie jest ok ale , nie wiem jak sie sprawdza na UE na chyba pierwszy raz to prowadzi , , magnesach bylo dobrze , to moze UE tez da rade .",Positive
"Ogolnie jest ok , ale nie wiem jak sie sprawdza słyszę w bo chyba pierwszy raz to w , na magnesach bylo dobrze , to , UE tez da rade .",Positive
"Zaliczenie wymaga użycia dwóch "" kół"" ,",Neutral
"Zaliczenie wymaga napisania dwóch "" kół"" .",Neutral
"Na koniec kursu , egzaminy , i egzamin , z reguły ciężkie , a i system oceniania pozostawia wiele do życzenia .",Negative
"Na nauczania kursu , kolokwium , bądź egzamin , z reguły ciężkie , a i system początku pozostawia wiele do życzenia .",Negative
"a N koniec trzeba było mieć wszystkie odfajkowane , inaczej siedzisz aż nie zrobisz wszystkiego .",Neutral
"Oczywiscie na koniec trzeba będzie mieć wszystkie odfajkowane , inaczej siedzisz i nie zrobisz wszystkiego .",Neutral
"Raczej nie ma na co narzekać , choć i bez rewelacji",Neutral
"Raczej nie ma na co narzekać , ale i bez rewelacji",Neutral
ALGEBRA Z GEOMETRIA ANALITYCZNĄ jest OCENA : SPOKO 8 ) [ / b ] Andrzej Rałowski ( baaardzo zakręconym człowiekiem . . . .,Positive
ALGEBRA Z GEOMETRIA ANALITYCZNĄ człowiekiem OCENA : SPOKO 8 ) [ / b ] Dr Rałowski jest baaardzo zakręconym ( . . . .,Positive
Rrowadzi zarówno dietę jak i ćwiczenia .,Neutral
Rrowadzi zarówno wykłady jak i ćwiczenia .,Neutral
"Koła banalne ( wystarczy przerobić ) skrypt i masz 4 jeden , dane na kołach wzięte wprost ze skrypty ( pozmieniane dane ) .",Positive
"Koła banalne ( wystarczy przerobić solidnie skrypt i masz . ) , zadania na kołach wzięte wprost ze skrypty wszystko pozmieniane dane ) (",Positive
"Moze też dlatego dr Bogdan nie przepuszcza osób , którym oceny 0 , 5 punktu do a , brakuje nie zdobyły minimum z któregoś kolokwium .",Positive
"Moze też dlatego dr Bogdan nie przepuszcza osób , którym brakuje 0 , 5 punktu , z a bądź nie zdobyły minimum z któregoś kolokwium .",Positive
"Wykład jak to wykład , to samo co w szkole .",Neutral
"Wykład jak to wykład , to samo co w skrypcie .",Neutral
"Kurs wykład Analiza mat . 1 - ( i ćw Ocena : bardziej pozytwyna niż negatywna Wykład = przepisywanie skryptu , był Wilhelm gdyż człowiekiem do bólu skrupulatnym i punktualnym : choć troche anemicznym ; ) ) .",Positive
"Kurs ( Analiza mat . 1 - wykł i ćw Ocena : bardziej pozytwyna niż negatywna Wykład = przepisywanie bólu , Dr Wilhelm jest człowiekiem do : skrupulatnym i punktualnym . choć troche anemicznym ; ) ) leków",Positive
Miał em przyjemność mieć z tą panią wykład !,Positive
Miał em przyjemność poprowadzić z tą panią wykład !,Positive
"Sama pani doktor calkiem sympatyczna , choc niektorzy jej nie lubili .",Positive
"A pani doktor calkiem sympatyczna , choc niektorzy jej nie lubili .",Positive
Jeśli chodzi o wykład na też - ie ludzie chyba nie mają wyboru - chyba że dr Juszkiewicz AWF .,Neutral
Jeśli chodzi o wykład pan WEMiF - ie ludzie chyba nie mają wątpliwości - chyba tylko o Juszkiewicz wykłada .,Neutral
"Ogólnie bardzo normalny jak na informatyka , polecam brać w ciemno .",Positive
"Ogólnie bardzo normalny kurs na informatyka , polecam brać w ciemno .",Positive
Ćwiczenia . . I tutaj warto być przygotowanym i błyskać na każdych zajęciach tak żeby Cię zapamiętał .,Neutral
być . . . tutaj warto Pamiętaj przygotowanym i błyskać na każdych zajęciach tak żeby Cię zapamiętał .,Neutral
Tlumaczyl wmiare jasno zawsze byl jakis wstep . .,Positive
Tlumaczyl wmiare jasno zawsze byl to wstep teoretyczny .,Positive
Robi wrażenie .,Neutral
Koniec kartkówki .,Neutral
Można się pozgłaszać na cwiczeniach z dziećmi i dostać trochę plusów .,Neutral
Można się pozgłaszać na cwiczeniach z analizy i dostać trochę plusów .,Neutral
"Polecam wziąć sobie do serca wszystkie rady "" przy j",Neutral
"Polecam wziąć sobie do serca wszystkie słowa "" przy j",Neutral
Był em na miejscu zajęciach w 100 % . starał em się jak mogł em by nadgonić grupę gdyż nie zdawał em matury z anglika a znalazł em się na i 1 tych,Neutral
"Był em na jej zajęciach w 100 % , starał em się jak mogłem em by nadgonić grupę gdyż nie zdawał em matury z miejscu a znalazł em się na matematyki 1 .",Neutral
"Jesli sluchasz go na zajeciach dwa zrobisz w domu ze i zadanka , to powinienes bez problemow zaliczyc .",Neutral
"Jesli sluchasz go na zajeciach i zrobisz w domu ze 2 zadanka , to bedzie bez problemow . .",Neutral
Bardzo luzacki prezent .,Positive
Bardzo luzacki prezent .,Positive
"Zajęcia są nudne , nie sprawdza obecnosci .",Neutral
"Zajęcia są nudne , nie sprawdza obecnosci .",Neutral
"Fizyka laborki POLECAM ! ! ! [ / b ] Tadeusz bardzo sympatyczny facet Problemy , wydawał który groźny , zapowiedział na pierwszych zajęciach kartkówke , ale zdołał przestraszyć tylko samego siebie chyba : P się sa specyficzne , część grupy je ma , część która trochę marudzi nie ma .",Positive
"Fizyka laborki POLECAM ! ! ! [ / b ] Tadeusz bardzo wporzadku ale , początkowo wydawał się dziwny , zapowiedział na pierwszych zajęciach kartkówke , ale zdołał przestraszyć tylko samego . chyba : P Kartkówki sa specyficzne , część grupy je ma , część siebie bardzo marudzi . jest .",Positive
"Muszę się przyznać , że bardzo nudził em się na gości . Pana Michała . u . ale na przerwie wybył em i więcej się tam nie pojawił em .",Negative
"Muszę się przyznać , że bardzo nudził em . na wykładzie u Pana Michała . . . dlatego na przerwie wybył em i już się już nie pojawił em się",Negative
Cóż . . . .,Neutral
. . . . .,Neutral
I prawde mowiac mam uczucia mieszane . . . . ?,Neutral
I prawde mowiac mam uczucia mieszane . . . : ),Neutral
"algebra z geom . analityczna 1 polecam miał em z nim wykłady jest bardzo fajny z podejsciem , tez czlowiek , czasami sie myli ale przyznale tego do sie .",Positive
"algebra z geom . jac 1 polecam miał em z nim nr , bardzo fajny z podejsciem student tez czlowiek , czasami sie myli kontakt i sie do bledow .",Positive
"Krotko : cala grupa trwa , nie oddal nikomu ani jednego sprawka .",Neutral
"Re : cala grupa zaliczyla , nie oddal nikomu ani jednego sprawka .",Neutral
"Jest to to , na którym trzeba się odzywać forum trzeba że robić , więc nie polcam jeśli ktoś nastawia się , i za obecności będzie dobra ocena .",Neutral
"Jest to human , na którym trzeba się się i trzeba coś robić , skupić nie polcam jeśli ktoś nastawia dlatego , że efektem obecności będzie dobra ocena .",Neutral
"Zajęcia prowadzi na luzie , ale wymaga cierpliwości .",Neutral
"Zajęcia prowadzi na miejscu , ale wymaga też .",Neutral
Duza część grupy zaliczyła w kolokwiach .,Positive
Duza częśc grupy zaliczyła w kolokwiach .,Positive
Kurs : Algebra z Geometria Analityczna 1 Ocena : Moze byc .,Neutral
Kurs : Algebra z Analiza Analityczna 1 Ocena : Moze byc .,Neutral
Nawet nie wiesz co robisz .,Negative
Nawet nie wiesz co zanotować .,Negative
CHoc to totalny tajfun chwila tablicy i co na trzeba go poprawiac to facet jest spoko .,Neutral
CHoc to totalny bałagan na tablicy i co chwile trzeba go poprawiac to facet jest spoko .,Neutral
Polecam - polecam,Positive
Polecam - polecam,Positive
"Potrafi przyczepic sie . wszystkie - osie symetri za grubym olowkiem rysowane , wkrecajac nie w drewniany otwor z gwintem nalezy narysowac wybrzuszenie drewna po drugiej stronie ( w ksiazce nic o tym sie ma ) i wlasnie na tej stronie cie prawie zacze . .",Negative
"Potrafi przyczepic sie do wszystkie - w symetri . grubym olowkiem rysowane , wkrecajac srube w drewniany otwor z gwintem nalezy miec wybrzuszenie drewna po drugiej sa ( w ksiazce stronie o tym nie ma ) i wlasnie na tej podstawie cie obleje . . nic",Negative
Z zaliczeniem nie ma raczej problemu .,Positive
Z zaliczeniem nie ma najmniejszego problemu .,Positive
"Chyba , że na algebrze jest inaczej . . .",Neutral
"Chyba , że na algebrze jest coś . . .",Neutral
Był jeszcze IV i dla niektórych V : ! : ),Neutral
Był jeszcze IV i dla niektórych V ! ! : .,Neutral
"Dr bardzo czylelnie i jasno prowadzi nauczyć jak chodzisz w sumie nie wiele musisz sie , .",Positive
"Dr bardzo czylelnie i jasno prowadzi wykład jak chodzisz , wiec nie wiele musisz sie uczyc .",Positive
Przyłapanie na ściąganiu to przyjemność z danej pracy .,Neutral
Różnica na ściąganiu to 2.0 z danej pracy .,Neutral
"Kisielewska M . , mgr Pływanie Polecam ) / b ] Ocena za obecnosc ( 5 , 0 [ .",Positive
"Kisielewska . . , mgr 5 Polecam [ / b ] Ocena za obecnosc ( 5 , M ) .",Positive
"Zasada jest . - na kolokwiach zadania są z ćwiczeń - ) egzaminach żądzi P . Mastalerz ( dla niewtajemniczonych - ulubiona ksiazka Pana prowadzącego , taka Skarżewski to człowiek sympatyczny : chociaż w przypadku ocen nie proponowała by m żadnej dyskusji ( no chyba że z 4 , 5 na 5 ) na ) )",Positive
"ksia jest wyniki - na kolokwiach 4 są z ćwiczeń - na egzaminach żądzi P . Mastalerz ( : ) - ulubiona ksiazka Pana prowadzącego ) Prof Skarżewski to człowiek sympatyczny , chociaż w przypadku ocen nie proponowała / m żadnej dyskusji ( no chyba że z - , 5 na 5 ) polecam : )",Positive
"Jest po prostu na tych wykładach nudno i niczego się człowiek nie dowie pożytecznego , bo na ćwiczeniach lepiej idzie zdecydowanie nauka ( wszystko za sprawą wszelkich dygresji Pana profesora podczas . ) wykładu",Negative
"Jest po prostu na tych wykładach nudno i uczy się człowiek nie ) pożytecznego , bo na profesora materiał idzie zdecydowanie szybciej ( wszystko za sprawą wszelkich dygresji Pana zajęciach podczas wykładu uczy .",Negative
"Czasami sam nie wie czego chce , więc po prostu . trochę pomęczyć i sprawdzić wytrwałość nie wink : Jeśli przedmiot się poważnie , prace nosisz na czas , traktuje powinno być większych problemów .",Neutral
"po sam nie wie czego chce , albo po prostu chce Albo traktujemy i sprawdzić wytrwałość : wink . Jeśli przedmiot ść poważnie , prace nosisz na czas , nie powinno być większych problemów .",Neutral
Na samych ludziach nie robi sie zbyt wiele .,Neutral
Na samych laborkach nie robi sie zbyt wiele .,Neutral
Pani Małgorzata chętna jest do pomocy z trudniejszymi zadaniami .,Positive
Pani Małgorzata chętna jest do pomocy z trudniejszymi problemami .,Positive
"Pisemna to . z gramatyki ( uzupełnianka ) . . część obszerny , do przejścia , jest też poprawka .",Neutral
"Pisemna to test ( ( owy uzupełnianka ) . . . obszerny ale do przejścia , jest też poprawka .",Neutral
"To co mówi pan profesor może i najważniejsze ciekawe i czasami potrafi zainteresować , ale jest jest to w jaki sposob on to mówi .",Neutral
"To co mówi pan profesor może i jesst ciekawe i nieraz potrafi zrozumieć , ale minusem jest to w jaki sposob on to mówi .",Neutral
"Oczywiscie , ale tylko raz : D",Neutral
Oczywiscie odda ale tylko raz : D,Neutral
Zawsze z nim mozna sie zagadać spytac ! ! !,Positive
Zawsze z nim mozna pogadać i spytac ! ! !,Positive
Nie ma kartkówek i nikt tez nie pyta .,Positive
Nie ma kartkówek i pani tez nie pyta .,Positive
Dopiero na 3 był w miarę luz i wtedy zdało najwięcej osób .,Positive
Dopiero na 3 był w miarę luz i wtedy zdało 5 osób .,Positive
"Co prawda wykłady średnio ciekawe , a wykonanie folii pozostawia wiele do życzenia .",Neutral
"są prawda wykłady Co ciekawe , a wykonanie folii pozostawia wiele do życzenia .",Neutral
Jest bardzo przejrzyście .,Positive
Prowadzone bardzo przejrzyście .,Positive
Mozna sie tego dowiedziec .,Positive
Mozna sie sporo dowiedziec .,Positive
Minusem sa testy a dokładniej ich poziom - choc nie ma sie co martwic niezaliczeniem w szkole terminie - bo w wyznaczonym jest łatwiej ( poza tym wszyscy zaliczaja ! ),Neutral
"Minusem sa testy a dokładniej ich poziom - choc zadowoleni ma sie co martwic niezaliczeniem w pierwszym terminie - bo w drugim jest łatwiej , poza tym wszyscy nie : )",Neutral
W ktorym mogą zdarzyc sie wypadki .,Neutral
w ktorym mogą zdarzyc sie błędy .,Neutral
"Ocena jest za obecność , ale trzeba uważać : lubił nie osobę gadających i zdarzało mu sie postawić przy nazwisku nikt .",Neutral
"Ocena jest za obecność nich ale trzeba przyznać : bardzo nie lubi gadających i zdarzało mu sie postawić przy , kropke .",Neutral
Pierwszy termin u mnie na wykladach zaliczylo ok 5 . na 200 . . . . w drugim bylo juz lepiej . . sie tak wiec tak tylko mozesz jak osób u innego wykladowcy w cwiczeniach zeby przepisac c na wyklady i masz spokoj : ) ja by zrobilem i zero stresu .,Neutral
Pierwszy termin u mnie na wykladach zaliczylo ok 5 osób na 200 . mam . . w drugim bylo juz lepiej . . . tak wiec jak tylko mozesz zalicz t u innego wykladowcy masz termin zeby przepisac ocene na wyklady i : spokoj . ) ja tak tak i zero stresu .,Neutral
"Dzielil sale na 6 grup i zazwyczaj tak bylo , ze pierwsza grupa miala zadanie najlatwiejsze , ale nie . zle tak",Neutral
"Dzielil sale na 6 grup i zazwyczaj tak bylo , ze pierwsza grupa miala zadanie najlatwiejsze zadanie ale nie bylo zle .",Neutral
"Nie wiem czy mozna sie nich sie ) nauczyc , nie majac wczesniej styku z pp , ale mi troche rzeczy w glowie cos rozjasnilo ; ) Tylko to mazanie po foliach . na . : .",Neutral
"Nie wiem czy mozna z nich sie czegos nauczyc , nie majac . styku z pp , ale mi troche rzeczy w glowie sie rozjasnilo ; ) Tylko to mazanie po foliach . . . jeszcze )",Neutral
Niesamowite poczucie humoru ciagle wstawki dla rozsmieszenia towarzystwa . . .,Positive
"Niesamowite poczucie , ciagle wstawki dla rozsmieszenia towarzystwa itd . .",Positive
Serdecznie polecam .,Positive
Ogólnie . .,Positive
"Trzeba napisac 2 kolokwia , zdazaja sie rzadko . .",Neutral
"Trzeba napisac 2 kolokwia , zdazaja sie 2 kartkowki .",Neutral
Straszny bałagan ma na tablicy i trzeba się porządnie skupić i spieszyć żeby zdążyć z przepisywaniem .,Negative
Straszny bałagan resztą na tablicy i trzeba się porządnie skupić i spieszyć żeby zdążyć z jest .,Negative
"Można jednak lab przejść o ile się za nim pobiega , pochodzi na konsultacje się on sam czuje radość w tym , że tak dużo mówi do niego ( ) .",Neutral
"Można ten lab przejść ( ile się za nim pobiega , pochodzi na konsultacje , on sam czuje radość w tym , że tak dużo studentów do niego przychodzi ) .",Neutral
"Jedyna uwaga , gdy juz sie pojawi na tablicy - - waz slowa .",Neutral
"informacyjnej uwaga , gdy juz sie znajdziesz przy tablicy I - waz slowa .",Neutral
U spotkać raz puścił liste ale potem stwierdził ze dalej będzie czytał bo tak szybciej ( niedziwie sie ludzie na wpisywali obecności wcześniej a nawet : zapas : D nie ) Miał em 3 nieobecności mnie 10 chyba i dał mi 4.5 Można na z nim się lu zwolnienie mu przynieść ) D UZNAJE : D,Positive
", nas D puścił i ale potem stwierdził ze dalej będzie czytał bo tak szybciej ( Najpierw sie ludzie sobie wpisywali obecności wcześniej a nawet na zapas : D hehe ) Miał em 3 nieobecności na 10 dni i dał mi 4.5 Można sie z nim dogadać będzie zwolnienie mu przynieść : nie UZNAJE : D",Positive
Na zajecia poprawić chodzić bo trzeba na nich oddać to co sie na trzeba zrobiło co czasami moze uratowac od oblania albo nich ocene ! ! !,Neutral
"Na trzeba , chodzić bo trzeba na nich oddać to co sie na nich zrobiło nawet czasami uczelnie uratowac od oblania albo podwyższyc ocene ! ! !",Neutral
"Zapraszam do zdania , choć łatwe nie są .",Neutral
"Koła do zdania , że łatwe nie są .",Neutral
Opinia na podstawie kursu płynów - ( zeszłoroczny ) Sposób prowadzenia zajęć : mineralnych Czy potrafi nauczyć ?,Neutral
Opinia na podstawie kursu poziom II ( zeszłoroczny ) Sposób prowadzenia zajęć : - Czy potrafi nauczyć ?,Neutral
"Zadania na wiec do latwych nie naleza , ale ukladaja je pewno s , dobrze czego mozna sie spodziewac : ) OCENA OGÓLNA : ŚREDNIO NA JEŻA",Neutral
"Zadania na egzaminie do KLA nie naleza , ale ukladaja je pracownicy IM , wiec czego mozna sie spodziewac : NA łatwych OGÓLNA : ŚREDNIO NA JEŻA",Neutral
"Analiza matematyczna 1 ćwiczenia Ocena : unikać / ' b ] Po pierwszych ćwiczeniach myślał em , że analize zaliczę bez problemów [ pokazywał jak się dodaje ułamki o różnych mianownikach , bawił się , ' maszyną liczącą ( kalkulator : wink : lubi sie nim bawić ) ) .",Negative
"stwierdził przeszedł 1 ćwiczenia Ocena : unikać [ / b ] Na pierwszych ćwiczeniach : em , że analize różnych bez problemów ( pokazywał jak się dodaje ułamki o bawił mianownikach , bawił się swoją ' maszyną liczącą ( kalkulator : wink : : sie nim Ćwi ) ) .",Negative
Dr .,Neutral
Dr .,Neutral
"Pan doktor jest chemikiem , jednak prowadzi tam kurs - na jest wydziale wszystko jego mozliwe : D Ale do rzeczy .",Neutral
"Pan doktor jest chemikiem , jednak temat ten nie - na naszym wydziale wszystko jest mozliwe : D Ale do rzeczy .",Neutral
Praktycznie to pyta ) każdych zajęciach tyle że nie wszystkie grupy ( ja miał em takie szczeście że nas pytał na prawi każdych na zajęciach,Neutral
Praktycznie nas pyta na każdych zajęciach tyle że nie wszystkie grupy ( ja prawie em takie szczeście że nas pytał na ma każdych ) .,Neutral
To wspaniała prowadząca wykład . . . . : ),Positive
Pani wspaniała prowadząca wykład . . . . : ),Positive
"jezeli jestes na 1 roku i po liceum kola . . . wie pecha . P . z . . rownie dobrze mozesz isc na : jezyka japonskiego bo wyklad jest niezrozumialy . . . . . . . . . czlowiek ma wrazenie ze dr mowi w innym jezyku : D mi nikt nie to o co chodzi to . . . . . jezeli jednak uczysz sie na bierzaco ( i posiadasz sie ksiazki , notatki etc . ) n egzaminie szanse zdac bo kola nie sa trudne . . . . . . . . najgorszaa cecha dr jest . ze potrafi sie doczepic do pierdolek . . . potrzebne . . . czasem zdarza mu sie pomylic w liczeniu pkt wiec polecam konsultacje ; P . . . . bylo kilka przypadkow ze pomylil masz w liczeniu . . . qmpel na przyklad napisal poprawke chociaz a juz . i kole ( dopiero na napisal okazalo sie ze nie potrzebnie pisal poprawke : P ) . . .",Negative
"jezeli jestes na 1 roku i po liceum . . . to chodzi pecha : , . . . . rownie dobrze mozesz isc na kurs jezyka japonskiego bo wyklad jest niezrozumialy . . . . . . tylko . . czlowiek ma wrazenie sa dr mowi w innym jezyku : D i nikt nie wie ze co chodzi . masz . . . . jezeli jednak uczysz sie na studiach ( i posiadasz odpowiednie ksiazki . ) etc . ) bylo masz szanse zdac bo kola nie sie trudne . . . . . . poprawnie . najgorszaa cecha dr jest to ze . o wiele do pierdolek . . . . . . . czasem zdarza mu sie pomylic w liczeniu pkt wiec polecam nie ; ] . . . . . studia przypadkow ze pomylil sie w liczeniu . podręczniki . qmpel na przyklad pisal poprawke chociaz zaliczyl to w 1 kole ( dopiero na konsultacjach okazalo sie ze . potrzebnie pisal nie : P ) . . .",Negative
"Jeśli jednak zdecydujesz się chodzic na wykład to pamiętaj , że na zajęciach trzeba sali otwiera , bo koleś , drzwi ; ) Koła w kilku salach , na każdej c pilnuje kilka osób się ale ściagac da rade .",Neutral
"Jeśli jednak zdecydujesz miejscach chodzic na wykład to pamiętaj się że na zajęciach trzeba byc punktualnie , bo koleś zamyka drzwi ; ) Koła w kilku wię , na , sali pilnuje kilka osób , jednej c da rade .",Neutral
Oceny wystawia własnie na podstawie obecności .,Neutral
Oceny wystawia własnie na podstawie obecności .,Neutral
Fakt zadania w kołach są bardzo specyficzne .,Neutral
Fakt zadania na kołach są bardzo trudne .,Neutral
"Fizyka I i Fizyka II w wyklady IZ Bardzo ciekawy tak nie ma faj bardzo - , , sporo kawalow , ny super : ) Zajecia są prowadzone Nowak bardzo przyjazny dla studenta sposób ( wyłączjąc ofiarę , którą prof . wszystko upatrzy na poczatku semestru - ta ma "" ciek a",Positive
"Fizyka I i , II - wyklady IZ Bardzo ciekawy tak nie : zadnych bardzo dowcipny człowiek bo sporo kawalow , anegdot super fizyka ) Zajecia są prowadzone w bardzo przyjazny dla studenta sposób ma wyłączjąc ofiarę , którą prof . sobie upatrzy na poczatku semestru , ta ma "" ciek a",Positive
Dr A . T . KOWAL Chemia nieorganiczna II - ćwiczenia Ocena : pozytywna [ / b ] Specyficzny zajęć prowadzenia sposób . . . .,Neutral
Dr . sposób T . KOWAL Chemia nieorganiczna II - ćwiczenia Ocena : pozytywna [ / b ] Specyficzny . prowadzenia zajęć . . . .,Neutral
Dobrze tłumaczy robi ale ze skryptu czasem palnie jakies dowcip .,Positive
Dobrze tłumaczy robi zadania ze skryptu czasem palnie jakies tematy .,Positive
"Umie wytłumaczyc trudne zadania , chociaz tak naprawde te najtrudniejsze to z miła : omiajał mówiąc po prostu że są one zł i nie będziemy ich liczyc bo i tak , nie będzie na kole nic D . Zrobił pare zapowiedzianych kartkówek trudne każda po 1 by .",Neutral
"naprawdę wytłumaczyc trudne zadania , chociaz tak , te najtrudniejsze to z bedzie grub omiajał nic po prostu że próbował one trudne i nie będziemy ich liczyc bo i tak są nie będzie na kole : D . Zrobił pare zapowiedzianych kartkówek , każda za 1 pkt .",Neutral
"Mozna mieć 1 nieusprawiedliwioną , reszte trzeba usprawiedliwiac i chyba odrabiać i zanizają ocene końcową .",Neutral
"Mozna mieć 1 nieusprawiedliwioną , reszte trzeba b o chyba odrabiać i zanizają ocene końcową .",Neutral
"Każda nieobecność to jest ocena w dół na koniec minął oznacza że bez ten termin . na koniec jest krótki , bezstresowy egzamin ( , paniki ) .",Positive
"Każda nieobecność to jest ocena w dół na koniec chyba , , odrobisz ten że . na test jest krótki koniec bezstresowy egzamin ( bez paniki ) .",Positive
Przepisuje skrypt na tablice .,Neutral
Przepisuje skrypt na tablice .,Neutral
"Kurs : Angielski B 1 / E Może być / Średnio na jeża [ / lekcji e Kurs jest bardzo bezstresowy , nie ma niezapowiedzianych kartkówek , zapowiedzianych ] też .",Neutral
"Kurs : Angielski / 1 / E Może być / Średnio na jeża [ Poziom b ] Kurs jest bardzo bezstresowy , nie lekcji niezapowiedzianych ma , zapowiedzianych zresztą też .",Neutral
"ocena : ujdzie Ciężko go dorwać , gdy go nie ma .",Neutral
"ocena : ujdzie Ciężko go znaleźć , nigdy go nie ma .",Neutral
Naprawde warto go poznac : ),Positive
Naprawde warto to poznac : ),Positive
"Ogólnie bardzo sobie , Krzysztof Bogdan ze swoim plecakiem i poczuciem humoru ( ' ' teraz na koniec roku podajcie polecam ręce i wymieńcie znak pokoju A : ) spodoba się każdemu .",Positive
"Ogólnie i polecam , Krzysztof Bogdan ze swoim plecakiem gorąco poczuciem humoru ( ' a teraz na koniec roku podajcie sobie ręce i wymieńcie znak pokoju ' : ) spodoba się każdemu .",Positive
Ja idąc na informatyke 3 nie znałęm prawie w + jezyka C to i jak nie jest kurs ogóle takich ludzi dla doktor zakłada że wszyscy wiedza co to jest i że rozumieja każde jego skomplikowane słowo ! ! !,Negative
Ja idąc na informatyke 3 nie znałęm prawie w ogóle jezyka C no i to jest wo kurs dla takich ludzi sło doktor zakłada że wszyscy wiedza co to jest i gdzie rozumieja każde jego wszyscy nie ! ! !,Negative
"Przez większośc zajęć prowadzący uczą pływać , na kilki grali śmy w piłkę : zł koszy ( kurs odpłatny 100 ) )",Neutral
"Przez większośc zajęć prowadzący w ćwi , na kilki grali śmy ał piłkę : ) POLECAM ( kurs odpłatny 100 zł )",Neutral
"W sumie bezstresowe zajęcia , dopóki nie bedzie deszczu .",Neutral
"W sumie bezstresowe zajęcia , dopóki nie będzie kolokwium .",Neutral
Z tym nie ma najmniejszego problemu .,Positive
Z zaliczeniem nie ma najmniejszego problemu .,Positive
Poruszenie po sali i hmmmm . . . .,Neutral
Chodzi po sali i hmmmm . . . .,Neutral
Kategoria : Chemia nieorganiczna 1 - ćw Ocena : najniższa Unikać .,Negative
Kurs : Chemia nieorganiczna 1 - ćw Ocena : najniższa Unikać .,Negative
Zgadzam sie w 100 % z powyzszymi opiniami ; ) ),Neutral
Zgadzam sie w 100 % z powyzszymi opiniami ; ) .,Neutral
Do tego cztery zapowiedziane kartkówki mogące dodać cztery dodatkowe punkty do puli punktów z kolokwiów .,Neutral
Do tego cztery zapowiedziane osoby mogące dodać cztery dodatkowe punkty do puli punktów z kolokwiów .,Neutral
On jest sumie fanatykiem swoich dziedzin ( a jest tego troche ) . ale z tego co pamietam wiekszosć w wielkim zdała .,Neutral
egzamin jest chyba fanatykiem pewnych dziedzin ( a jest tego troche ) . ale z tego co pamietam wiekszosć w końcu zdała nie,Neutral
"Na zajeciach nalezy byc cicho , osoby gadajace i przylapane moge miec obnizona ocene .",Neutral
"Na zajeciach nalezy byc cicho starsze osoby , i przylapane moge miec obnizona ocene .",Neutral
""" robi od """,Neutral
Zadania robi od początku,Neutral
Wtedy bez żadnego gadania przedmiot będzie popchnięty do przodu .,Neutral
Wtedy bez żadnego gadania przedmiot będzie popchnięty do przodu .,Neutral
"No , jakby co to temat kursu to nie międzynarodowe standardy pracy a raczej międzynarodowa ORGANIZACJA pracy tych a prowadzący jest czy był jednym z głownych e ludzi czy coś takiego .",Neutral
"Acha , jakby co to temat kursu to nie międzynarodowe standardy uczestników a raczej międzynarodowa ORGANIZACJA pracy , , prowadzący jest czy był jednym z głownych ich a czy coś takiego .",Neutral
Trzeba to zrobić dobrze 3 .,Neutral
Trzeba to zrobić dobrze 3 .,Neutral
Wg mnie te 6 minut to troche za dużo .,Neutral
Wg mnie te 6 minut to troche za mało .,Neutral
"Jeśio chce sie cokolwiek usłyszeć będąc na Jego wykładzie w Sali Wałbrzyskiej prze to najlepiej , się , od 1 - go do 4 - go , ponieważ dalej ma się nikłe szanse s żeby cokolwiek usłyszeć . . . .",Neutral
"Jeśio chce sie cokolwiek usłyszeć siedzieć na Jego wykładzie w Sali Wałbrzyskiej , to najlepiej . w rzędach od 1 - go do 3 - , , ponieważ dalej ma się nikłe szanse , żeby cokolwiek usłyszeć . . . go",Neutral
"Kola nie sa zbyt trudne , wystarczy miec dobre wspomnienia z cwiczen i przeczytac cos z ksiazki .",Positive
"Kola jest nie zbyt trudne , wystarczy miec dobre notatki z cwiczen i przeczytac cos z ksiazki .",Positive
"Filozofia natury . Bardzo ciekawy tak referat nie dotyczy bardzo dowcipny człowiek bardzo dobra Profesor prowadzi zajęcia bardzo rekreacyjnie , tematy są ciekawe .",Positive
"Filozofia prowadzi Elektryczny Bardzo ciekawy tak referat nie dotyczy bardzo dowcipny człowiek OK dobra Profesor Wydział zajęcia baardzo rekreacyjnie , wykłady są ciekawe .",Positive
