text,label
"Pan doktor jest chemikiem , jednak prowadzi ten czasu - na naszym wydziale wszystko jest mozliwe temat D Ale do : .",Neutral
Pan doktor jest chemikiem polecam polecam i ten kurs - na naszym wydziale wszystko jest mozliwe : D Ale do rzeczy .,Neutral
Praktycznie to pyta na każdych ( tyle że nie wszystkie grupy ( ja miał em takie szczeście że nas jest na prawi każdych ) .,Neutral
Praktycznie to pyta każdym każdych zajęciach tyle że nie wszystkie grupy ( ja miał em takie szczeście że nas pytał na zajęciach na ) .,Neutral
Praktycznie to pyta na każdych zajęciach tyle że nie wszystkie ma ( ja zajęcia em takie szczeście że nas pytał na prawi każdych ) .,Neutral
Praktycznie to pyta to każdych zajęciach tyle że nie wszystkie grupy ( ja miał em ) szczeście że nas pytał na prawi każdych na .,Neutral
To wspaniała prowadząca wykład . . . . : ),Positive
To wspaniała prowadząca wykład . . . . : ),Positive
To wspaniała prowadząca . . . . . : ),Positive
To wspaniała prowadząca wykład . . . . : ),Positive
"jezeli jestes na 1 poprawi to po liceum . . . dobrze masz pecha ze P . . . . rownie . mozesz isc na kurs jezyka japonskiego bo wyklad jest niezrozumialy . . am . . i . . . kla sie wrazenie ze dr . w innym jezyku : D i nikt nie wie o co chodzi . . . : . . jezeli . uczysz sie na bierzaco ( l posiadasz odpowiednie ksiazki , notatki etc . ) to masz szanse zdac bo kola nie sa trudne . . . . . . . . najgorszaa cecha dr jest to koniec potrafi . doczepic do pierdolek . . . . . . . czasem zdarza mu sie pomylic w liczeniu pkt wiec polecam konsultacje ; ] . . pisze . bylo kilka przypadkow ze pomylil sie w liczeniu . . . tylko na . pisal poprawke chociaz zaliczyl . w 1 kole ( dopiero na konsultacjach okazalo sie ze nie potrzebnie nie le : P ) . . ma",Negative
"jezeli jestes na 1 roku i po liceum . . . to masz pecha : P . popraw . . rownie dobrze mozesz isc na kurs jezyka japonskiego bo wyklad jest niezrozumialy . okazało . . uczy . . . . czlowiek . pisze ze dr . w innym jezyku : D i nikt nie . wi co e . . . . . . jezeli jednak . sie na bierzaco ( i posiadasz odpowiednie ksiazki , notatki etc . ) to masz szanse zdac bo kola mylić sa trudne . . . . . . na . ( cecha dr jest to ze potrafi ie doczepic do pierdolek . . . . . . . , zdarza mu sie uwa w liczeniu sie wiec polecam konsultacje ; ] . sie . . bylo kilka przypadkow ze pomylil sie w liczeniu . . . qmpel na przyklad pisal poprawke nie zaliczyl i . robi kole . dopiero na konsultacjach . sie ze nie potrzebnie pisal poprawke : P ) . . .",Negative
"i jestes na 1 roku i po liceum . w . to masz pecha : P . . . . rownie dobrze mozesz jest . kurs jezyka jak bo wyklad . niezrozumialy . sie . . . . bedzie . . czlowiek ma wrazenie ze sie mowi w innym jezyku : . i nikt nie wie o co chodzi . . . . . . jezeli jednak uczysz sie na bierzaco ( i posiadasz odpowiednie ksiazki , notatki etc . ) to masz szanse zdac bo kola nie sa trudne . . . . . . . . najgorszaa cecha dr jest to ze potrafi sie doczepic angielskiego pierdolek . po . . . . . czasem zdarza mu sie pomylic ) liczeniu ze wiec polecam konsultacje ; ) c . . . zd kilka przypadkow , pomylil 1 w liczeniu . . . qmpel na przyklad pisal poprawke chociaz zaliczyl juz w . kole . dopiero do konsultacjach okazalo sie ze nie potrzebnie pisal poprawke . P : . . .",Negative
"jezeli 1 na 1 roku i po liceum . . . to masz pecha : P . . . . rownie li mozesz isc na trudne jezyka japonskiego bo wyklad jest niezrozumialy . . . . . . . . . czlowiek ma wrazenie ze dr mowi w był jezyku : D i nikt nie wie o co . . . . . . . moze jednak uczysz sie na bierzaco ( czeniu posiadasz odpowiednie ksiazki , notatki etc . ) to masz szanse zdac bo kola nie sa . . . . . jesteś . . chodzi najgorszaa cecha dr jest to ze nie sie doczepic do . lekcje . . . . . . czasem zdarza mu sie pomylic w czes obcym wiec polecam konsultacje ; ] . . . . bylo kilka dobrze ze pomylil sie w liczeniu . . . qmpel na przyklad i egzaminie chociaz jak juz w sytuacji kole ( dopiero na l okazalo sie ze nie potrzebnie pisal poprawke : P ) . . .",Negative
"nie jednak zdecydujesz się chodzic na wykład w pamiętaj , że na zajęciach trzeba byc punktualnie , bo koleś zamyka drzwi ; ) Koła rady kilku salach , na każdej sali pilnuje kilka , , ale Zanim da osób .",Neutral
"Jeśli jednak zdecydujesz się chodzic na Pracuję to pamiętaj miejscach że na zajęciach zajęcia byc punktualnie , bo koleś zamyka , ; ) drzwi w kilku musisz , na każdej sali pilnuje kilka osób , ale ściagac da rade .",Neutral
"Jeśli jednak zdecydujesz się chodzic na wykład to pamiętaj , że na zajęciach trzeba byc punktualnie , bo koleś zamyka drzwi ; ) Koła w kilku salach , na każdej sali pilnuje kilka osób : ale ściagac , nie .",Neutral
"Jeśli jednak zdecydujesz się chodzic na wykład to pamiętaj , że na zajęciach ku byc punktualnie , Jak koleś zamyka drzwi ; ) bo w każdym każdy , na każdej sali pilnuje kilka osób , ale musisz da rade .",Neutral
Oceny wystawia własnie na podstawie obecności .,Neutral
Oceny wystawia własnie na podstawie obecności .,Neutral
Oceny wystawia własnie na podstawie obecności .,Neutral
Oceny wystawia własnie na podstawie obecności .,Neutral
Fakt zadania w kołach są bardzo specyficzne .,Neutral
Fakt zadania na kołach są bardzo specyficzne .,Neutral
Fakt zadania na kołach są bardzo specyficzne .,Neutral
Fakt zadania na kołach są bardzo specyficzne .,Neutral
"Fizyka I i Fizyka II - wyklady IZ wymyślił ciekawy tak nie ma zadnych bardzo dowcipny człowiek , sporo bardzo , anegdot itd : ) część są prowadzone w bardzo przyjazny dla studenta sposób ( wyłączjąc humoru , którą prof . sobie ) na poczatku wykłady - ta ma "" ciek a",Positive
"Fizyka I i Fizyka II - nie recen Bardzo ciekawy koniec nie ma zadnych , dowcipny człowiek , sporo kawalow , anegdot super : ) Zajecia są prowadzone problemów bardzo przyjazny dla studenta sposób ( wyłączjąc ofiarę , którą prof . sobie upatrzy na w semestru - zja ma "" ciek a",Positive
"Fizyka I i Fizyka II - wyklady IZ Bardzo ciekawy tak nie ma , bardzo dowcipny człowiek , sporo kawalow , ucznia super : ) Zajęcia są prowadzone w bardzo przyjazny dla wszystko sposób ( każdą ofiarę , którą np . sobie upatrzy na koniec semestru - ta ma "" ciek a",Positive
") I i , II - wyklady IZ Bardzo ciekawy ) nie ma zadnych bardzo dowcipny człowiek , sporo kawalow , anegdot super : . Zajecia są prowadzone w bardzo przyjazny dla studenta sposób ( wyłączjąc ofiarę , którą prof na sobie upatrzy Klasa poczatku klasa - ta ma "" ciek a",Positive
Dr A . T . KOWAL Chemia nieorganiczna II - ćwiczenia Ocena : pozytywna [ / b ] Specyficzny sposób prowadzenia zajęć . . . .,Neutral
Dr A . T . KOWAL Chemia nieorganiczna II - ćwiczenia Ocena : sposób [ 5 b ] Specyficzny / prowadzenia zajęć . . . .,Neutral
Dr A . T . KOWAL Chemia tyczna orga - ćwiczenia Ocena : pozytywna [ / b ] Specyficzny sposób prowadzenia zajęć . . . .,Neutral
Dr A Ocena T . KOWAL Chemia nieorganiczna II - ćwiczenia . : pozytywna [ / b ] Specyficzny sposób prowadzenia zajęć . . . .,Neutral
czasem tłumaczy robi zadania ze skryptu czasem palnie jakies dowcip .,Positive
Dobrze tłumaczy robi zadania ze skryptu i palnie jakies dowcip .,Positive
Dobrze tłumaczy robi zadania ze skryptu i palnie jakies dowcip .,Positive
Dobrze tłumaczy robi zadania ze skryptu czasem palnie jakies tematy .,Positive
"Umie wytłumaczyc trudne Jest , chociaz tak naprawde te najtrudniejsze to pró miła chęcią omiajał mówiąc po prostu że są one trudne i nie będziemy ich liczyc bo i tak takich nie będzie z kole : D . w pare tek sytuacje , każda za 1 pkt .",Neutral
"że wytłumaczyc trudne zadania , chociaz tak naprawde te najtrudniejsze to z i chęcią omiajał mówiąc po prostu , są one trudne i nie będziemy ich liczyc bo miłą tak takich Chciał będzie w kole : D . Zrobił pare zapowiedzianych kartkówek nie każda za 1 pkt .",Neutral
"Umie wytłumaczyc miłą zadania , chociaz tak naprawde te najtrudniejsze to z wszystkie chęcią 1 mówiąc po prostu że są one trudne i nie będziemy ich liczyc bo i tak takich nie ma w kole : D . , z zapowiedzianych kartkówek , każda za 1 pkt .",Neutral
"ale wytłumaczyc to zadania , chociaz tak naprawde te najtrudniejsze Chce z miła chęcią omiajał nie po prostu że są one trudne i , będziemy ich liczyc bo i tak takich nie będzie na kole : D . Zrobił pare zapowiedzianych zadań , wszystkie za 1 pkt .",Neutral
"Mozna ale 1 nieusprawiedliwioną , miec trzeba usprawiedliwiac i chyba odrabiać i zanizają ocene końcową .",Neutral
"Mozna mieć 1 nieusprawiedliwioną , reszte trzeba usprawiedliwiac i chyba odrabiać i dawać ocene końcową .",Neutral
"Mozna mieć 1 nieusprawiedliwioną , mieć trzeba usprawiedliwiac i chyba odrabiać i ale ocene końcową .",Neutral
"Mozna mieć 1 nieusprawiedliwioną , reszte mieć usprawiedliwiac i chyba odrabiać i trzeba ocene końcową .",Neutral
"jest nieobecność to jest ocena w szkole na koniec chyba , że odrobisz ten termin . Na koniec Twoja krótki , bezstresowy egzamin ( bez paniki ) .",Positive
"Każda nieobecność czas jest ocena w dół na koniec chyba , że odrobisz ten termin . na ( jest krótki , bezstresowy koniec to bez paniki ) .",Positive
"Każda nieobecność to jest ocena w dół na koniec wystarczy , że odrobisz ten termin . na . jest krótki , bezstresowy egzamin koniec bez paniki , .",Positive
"Każda nieobecność to jest ocena w dół na ) chyba , że odrobisz ten termin . na koniec egzaminie krótki , bezstresowy egzamin ( bez paniki jest .",Positive
Przepisuje się na tablice .,Neutral
Przepisuje skrypt na tablice .,Neutral
Przepisuje się na tablice .,Neutral
Przepisuje skrypt na angielski .,Neutral
"wcześniej : Angielski B 1 / E Może być / Średnio na poziomie [ / b ] Kurs jest bardzo bezstresowy , nie ma niezapowiedzianych kartkówek , zapowiedzianych zresztą Kurs .",Neutral
"Kurs : Angielski B 1 B E Może / / Średnio na jeża a / b / Kurs jest bardzo bezstresowy , nie ma niezapowiedzianych kartkówek , zapowiedzianych zresztą też .",Neutral
"Kurs : ] 1 1 / E Może być / Średnio na jeża [ / b Kurs / jest bardzo bezstresowy , nie ma niezapowiedzianych kartkówek , zapowiedzianych zresztą też .",Neutral
"Kurs : Angielski . 1 / E Może być poziom pol na jeża [ / b ] Kurs jest bardzo bezstresowy , nie ma niezapowiedzianych kartkówek , zapowiedzianych zresztą też ka",Neutral
"ocena : ujdzie Ciężko go dorwać , nigdy go nie ma .",Neutral
"ocena : ujdzie Ciężko go dorwać , nigdy go nie ma .",Neutral
"ocena : ujdzie Ciężko go dorwać , nigdy go nie ma .",Neutral
"ocena : ujdzie Ciężko go dorwać , nigdy go nie ma .",Neutral
Naprawde warto to poznac : ),Positive
Naprawde warto go poznac : ),Positive
Naprawde warto go kupić : ),Positive
Naprawde warto go kupić : ),Positive
"Ogólnie bardzo polecam , Krzysztof Bogdan ze swoim plecakiem i poczuciem humoru ( ' a zdjęcia na koniec roku podajcie sobie ) i wymieńcie znak pokoju ' : ) Polecam może każdemu .",Positive
"Ogólnie swoim polecam , Krzysztof Bogdan ze Polecam plecakiem i poczuciem humoru ( ' a teraz na koniec roku podajcie sobie ręce i wymieńcie znak pokoju ' : ) gorąco ) każdemu .",Positive
"Ogólnie bardzo polecam , A Bogdan ze swoim plecakiem i poczuciem humoru ( ' w teraz bo koniec roku podajcie sobie ręce i wymieńcie pod pokoju ' : ) spodoba się każdemu .",Positive
"Ogólnie bardzo polecam , Krzysztof Bogdan ze swoim plecakiem i poczuciem humoru ( ' A teraz na koniec roku podajcie sobie ręce ' wymieńcie znak pokoju i : ) spodoba się każdemu .",Positive
jest idąc na informatyke 3 nie znałęm prawie w ogóle jezyka C no i to t dla kurs o takich ludzi - doktor zakłada że wszyscy wiedza co to jest i że rozumieja ja jest skomplikowane słowo ! ! !,Negative
Ja idąc na informatyke gdzie n znałęm prawie w ogóle jezyka nowe no i to nie jest kurs dla takich ludzi angielskiego doktor zakłada że ie wiedza co to jest i że rozumieja każde jego oni słowo ! ! !,Negative
Ja idąc na informatyke 3 nie znałęm prawie w ogóle jezyka i no ludzi to nie jest nauka dla takich ale - nauka zakłada że wszyscy wiedza co to jest angielskiego że rozumieja każde jego skomplikowane słowo ! ! !,Negative
Ja idąc na informatyke 3 nie znałęm prawie w ogóle jezyka C + i to wszyscy ! kurs dla takich ludzi - doktor zakłada że wszyscy wiedza co to jest i nie rozumieja każde jego skomplikowane słowo ! ! jest,Negative
"Przez większośc zajęć prowadzący uczą pływać , przez kilki grali śmy w piłkę : ) POLECAM ( kurs odpłatny 10 zł )",Neutral
"Przez większośc zajęć w łam pływać , na kilki grali śmy u piłkę : ) POLECAM ( kurs odpłatny 100 zł )",Neutral
"Przez większośc ni dni uczą pływać , na kilki grali śmy w piłkę : ) POLECAM ( kurs odpłatny 100 zł )",Neutral
"Przez większośc zajęć prowadzący uczą pływać , na kilki grali śmy w piłkę : ) 10 ( kurs odpłatny ) zł .",Neutral
"W sumie bezstresowe zajęcia , dopóki nie bedzie kolokwium .",Neutral
"W sumie bezstresowe zajęcia , dopóki nie bedzie deszczu .",Neutral
"W sumie bezstresowe zajęcia , dopóki nie bedzie kolokwium .",Neutral
"W sumie bezstresowe zajęcia , dopóki nie będzie kolokwium .",Neutral
Z zaliczeniem nie ma najmniejszego problemu .,Positive
Z zaliczeniem nie ma najmniejszego problemu .,Positive
Z zaliczeniem nie ma najmniejszego problemu .,Positive
Z zaliczeniem nie ma najmniejszego problemu .,Positive
Chodzi po sali i . . . . .,Neutral
Chodzi po sali i hmmmm . . . .,Neutral
Chodzi po pieniądze i hmmmm . . . .,Neutral
Chodzi po sali i hmmmm . . . .,Neutral
Kurs : Chemia nieorganiczna 1 - ćw Ocena : najniższa Unikać .,Negative
Kurs : Chemia nieorganiczna 1 - 2 Ocena : najniższa Unikać .,Negative
Kurs : Chemia - 1 - ćw Ocena : najniższa Unikać .,Negative
Kurs : Chemia nieorganiczna 1 - ćw Ocena : 5 Unikać .,Negative
Zgadzam sie w 100 % z powyzszymi opiniami ; ) .,Neutral
Zgadzam sie w 100 % z powyzszymi opiniami ; ) .,Neutral
Zgadzam sie w 100 % z powyzszymi opiniami : ) .,Neutral
Zgadzam sie w 100 % z tymi opiniami ; ) .,Neutral
Do tego cztery zapowiedziane kartkówki mogące dodać cztery . punkty do puli punktów z kolokwiów dodatkowe,Neutral
Do tego cztery zapowiedziane kartkówki mogące dodać cztery dodatkowe punkty do puli punktów z kolokwiów .,Neutral
Do tego cztery zapowiedziane kartkówki mogące puli cztery dodatkowe punkty do dać punktów z kolokwiów .,Neutral
Do tego cztery zapowiedziane kartkówki pozwolą dodać trzy dodatkowe punkty do puli punktów z kolokwiów .,Neutral
On jest chyba mistrzem swoich dziedzin ( a jest tego troche ) . ale z tego . pamietam wiekszosć w końcu zdała co,Neutral
On jest chyba fanatykiem swoich dziedzin ( a jest tego z ) . ale sporo tego co pamietam wiekszosć w końcu zdała egzamin,Neutral
nie jest chyba fanatykiem swoich dziedzin . a jest tego troche ) . ale z tego co pamietam wiekszosć w końcu ( .,Neutral
"On jest chyba matura swoich dziedzin ( a jest tego troche ) mistrzem ale z tego co pamietam , w końcu zdała .",Neutral
"Na zajeciach nalezy byc cicho , osoby gadajace i przylapane moge miec obnizona ocene .",Neutral
"Na zajeciach nalezy byc cicho , osoby gadajace i ja moge miec obnizona ocenę .",Neutral
"Na zajeciach cicho byc powinno , osoby gadajace i przylapane moge miec obnizona ocene .",Neutral
"Na zajeciach nalezy byc i , osoby gadajace cicho przylapane moge miec obnizona ocene .",Neutral
"Zadania pochodzą od """,Neutral
"Zadania robi . """,Neutral
Zadania robi od początku,Neutral
"Zadania robi . """,Neutral
Wtedy bez żadnego gadania przedmiot jest popchnięty do przodu .,Neutral
Wtedy bez potrzeby gadania przedmiot będzie popchnięty do przodu .,Neutral
Wtedy bez żadnego gadania przedmiot będzie popchnięty do przodu .,Neutral
Wtedy bez żadnego gadania przedmiot będzie szedł do przodu .,Neutral
"Acha , jakby co to temat kursu to nie międzynarodowe standardy pracy a raczej międzynarodowa ORGANIZACJA pracy , a prowadzący jest czy był ty z ych jednym ludzi czy coś takiego .",Neutral
"Acha , jakby co to temat kursu to czy międzynarodowe standardy , a raczej międzynarodowa ORGANIZACJA pracy nie a prowadzący jest czy był jednym z głownych ich ludzi , coś takiego .",Neutral
"Acha , jakby co to temat kodek to nie międzynarodowe standardy pracy a raczej prowadzący , pracy zacja a prowadzący jest czy był jednym z głownych ich ludzi czy coś takiego .",Neutral
"Acha , jakby co to temat kursu to nie uczestników standardy pracy z raczej międzynarodowa ORGANIZACJA pracy , a prowadzący jest czy był jednym a głownych ich są czy coś takiego .",Neutral
Chcę to zrobić dobrze 3 .,Neutral
Chcę to zrobić dobrze 3 .,Neutral
Chcę to zrobić . 3 .,Neutral
Trzeba to zrobić dobrze 3 .,Neutral
Wg mnie te 6 minut to troche za mało .,Neutral
Wg mnie te 6 minut to zdecydowanie za mało .,Neutral
Wg mnie te 6 minut to troche za mało .,Neutral
Wg mnie te 6 minut to troche za mało .,Neutral
"Jeśio chce sie cokolwiek usłyszeć będąc na Jego wykładzie w Sali Wałbrzyskiej , to najlepiej siadać w rzędach od . , go do 4 - go , ponieważ dalej ma się y szanse - większe cokolwiek usłyszeć . . . 3",Neutral
"Jeśio chce sie go usłyszeć będąc usłyszeć Jego wykładzie w Sali Wałbrzyskiej , to najlepiej siadać coś rzędach od 1 - go do 4 - wy , ponieważ dalej ma się nikłe szanse , żeby na w . . . .",Neutral
"Jeśio chce sie na usłyszeć będąc się Jego wykładzie w coś Wałbrzyskiej , Filharmonii najlepiej siadać to rzędach od 1 - go do 4 - go , ponieważ dalej ma w nikłe szanse , żeby cokolwiek usłyszeć . . . .",Neutral
"Jeśio chce sie cokolwiek usłyszeć będąc na Jego wykładzie w Sali Wałbrzyskiej , to najlepiej siadać 3 rzędach od 1 - go do wtedy - go , ponieważ w ma się nikłe szanse , żeby . usłyszeć cokolwiek . . .",Neutral
"Kola nie sa zbyt trudne , wystarczy miec . notatki z cwiczen i przeczytac cos z ksiazki tylko",Positive
"domu nie sa zbyt trudne , wystarczy miec dobre notatki z Zadania i przeczytac cos z ksiazki .",Positive
"Kola nie sa przeczytać trudne , wystarczy miec dobre notatki z cwiczen i takie cos z ksiazki .",Positive
"Kola nie sa zbyt trudne , pracy miec dobre notatki z wystarczy i przeczytac cos z ksiazki .",Positive
"Filozofia natury Elektryczny Bardzo ciekawy tak referat nie dotyczy bardzo dowcipny człowiek OK dobra Profesor prowadzi zajęcia które z , czne są ciekawe .",Positive
"Filozofia natury Elektryczny Bardzo ciekawy , referat nie dotyczy , dowcipny , OK dobra Profesor prowadzi zajęcia baardzo rekreacyjnie , tematy są ciekawe .",Positive
"Filozofia natury Elektryczny Bardzo ciekawy tak referat nie dotyczy bardzo ważny człowiek OK dobra Profesor prowadzi bardzo baardzo rekreacyjnie , tematy wykład ciekawe .",Positive
"Filozofia natury Elektryczny Bardzo ciekawy tak referat nie dotyczy bardzo dowcipny człowiek OK dobra . atmosfera zajęcia baardzo rekreacyjnie , tematy są ciekawe ,",Positive
"Podczas prowadzenia wykładu zawsze patrzy na podłogę jakby się , studentów . . . : ? : : ? Co do zaliczenia to w uczył . sprawdza 6 razy p i trzeba być przynajmniej 3 razy żeby zaliczyć .",Neutral
Podczas prowadzenia wykładu zawsze patrzy w podłogę jakby się bał . . . . : ? : : D Co do egzaminu to w sem żeby trzeba 6 razy obecność i trzeba być przynajmniej 3 razy jest zaliczyć .,Neutral
Podczas prowadzenia wykładu zawsze pod na podłogę jakby się bał . . . . egzaminu ? : : D Co do . to w sem . sprawdza 6 razy obecność i trzeba być przynajmniej 3 razy żeby zaliczyć .,Neutral
Podczas prowadzenia wykładu zawsze patrzy w podłogę jakby się bał studentów . . . : ? : do ? Co ? zaliczenia to w sem . sprawdza 6 razy obecność i trzeba być przynajmniej 3 razy żeby zaliczyć się,Neutral
Jeśli masz więcej odróbek ( a jest jakiś inny powód ) można się było z prowadzącą zajęcia dogadać .,Positive
Jeśli masz więcej odróbek ( a jest jakiś ważny powód ) można się było z prowadzącą stroną dogadać .,Positive
Jeśli masz więcej odróbek ( a jest jakiś ważny powód ) można się osobą z prowadzącą zajęcia dogadać .,Positive
Jeśli masz więcej odróbek ( lub jest jakiś ważny powód ) można się było z prowadzącą zajęcia dogadać .,Positive
"Podobnie jak z kosmosu ( oczywiście ona cały czas twierdziła , że byly proste ) .",Negative
"Zadania jak z kosmosu ( oczywiście ona cały czas twierdziła , że byly proste ) .",Negative
"Zadania jak z kosmosu ( oczywiście ona cały czas twierdziła , że byly proste ) .",Negative
"Zadania jak najbardziej ałam ( oczywiście ona cały czas twierdziła , że byly proste ) .",Negative
"Tyle liczb , spokojnie teraz a prawda : D Pierwsze kolo mozna to i bez problemow zaliczyc jak sie troszke pouczylo i zrozumialo podstwy .",Neutral
"Tyle liczb a , teraz naga prawda : D Pierwsze kolo mozna latwo i bez problemu zaliczyc jak sie troszke pouczylo i zrozumialo podstwy .",Neutral
"jak bylo , a teraz naga prawda : D Pierwsze kolo mozna latwo i bez problemow zaliczyc No sie troszke pouczylo i zrozumialo podstwy .",Neutral
"Tyle liczb , a teraz naga prawda : D Pierwsze kolo mozna , i bez problemow . jak sie troszke pouczylo i zrozumialo podstwy bylo",Neutral
"Angielski . - Kobietka nie jest bardzo wymagajaca , nie robi duzych problemow z zaliczeniem .",Positive
Angielski Moze byc Kobietka nie jest bardzo wymagajaca i nie robi duzych problemow z zaliczeniem .,Positive
"Angielski nie byc Kobietka moze jest bardzo wymagajaca , nie robi duzych problemow z zaliczeniem .",Positive
"Angielski Moze byc Kobietka problemów jest bardzo wymagajaca , nie robi duzych , z zaliczeniem .",Positive
"Human do odbębnienia , na zajęciach można było nie w karty , wormsy , grać plan i nawet ki ; ) Na sali na 150 osób praktycznie nigdy pieniądze siedziało więcej niż 10 studentow ; )",Positive
"Human szachy osób , na zajęciach można było ra w grać , wormsy , a może i nawet bierki ; ) Na sali na 150 osób praktycznie nigdy nie siedziało więcej niż 10 mes ; )",Positive
"Human do odbębnienia , na zajęciach można było grać w karty , wormsy , a może i nawet bierki ; zajęciach Na ) na 150 osób praktycznie nigdy nie cej było niż 10 studentow ; )",Positive
"Human do odbębnienia , na zajęciach można było ; w karty , wormsy , a może i grać bierki ; ) Na sali na 150 osób praktycznie nigdy nie siedziało więcej niż 10 studentow ) w",Positive
"Lubi pożartować na lekcjach , ale trzyma się planu lekcji , nie jest tych żartów za dużo : ) Zajęcia prowadzi mówiąc po francusku .",Neutral
"Lubi pożartować na lekcjach , ale trzyma się planu lekcji , nie jest tych zajęć za dużo : ) Lekcje , mówiąc po angielsku .",Neutral
"Lubi pożartować na lekcjach , ale trzyma się planu lekcji , nie jest prowadzi żartów za dużo : ) Lekcje tych mówiąc po francusku .",Neutral
"Lubi pożartować na lekcjach , ale trzyma się planu lekcji , nie jest tych żartów za dużo prowadzi ) Lekcje : mówiąc po francusku .",Neutral
Ogólnie OK gdyż dobrym fizykiem nie był em zwrot jest jeden minus ocena 4 więc nie jest strsznie ! !,Positive
"Ogólnie OK źle dobrym fizykiem nie był żaden zwrot tylko jeden i ocena 4 więc nie jest , ! !",Positive
Ogólnie OK gdyż dobrym fizykiem nie był em zwrot minus jeden to ocena 4 tylko nie jest strsznie ! !,Positive
Ogólnie OK gdyż dobrym pozytywna nie był em ja tylko jeden i ocena mówcą więc nie jest strsznie ! !,Positive
Siakoś tak .,Neutral
No tak .,Neutral
No tak .,Neutral
Siakoś tak .,Neutral
"Z założenia na zaliczenie 15 , 5 pkt - w praktyce ok 10 . .",Neutral
"Z założenia pkt zaliczenie 15 , 5 pkt - w praktyce ok 11 na .",Neutral
"Z założenia na zaliczenie , 1 5 pkt - w praktyce ok 11 pkt .",Neutral
"Z założenia na zaliczenie 15 , 5 pkt to w praktyce ok 11 pkt .",Neutral
"Jeśli chcesz się nauczyć to jest to dobry wybór , "" prze ś",Positive
"Jeśli chcesz się nauczyć to jest to dobry wybór , "" . ś",Positive
"Jeśli chcesz się nauczyć to jest to dobry wybór , "" prze ś",Positive
"Jeśli chcesz się nauczyć to jest to dobry wybór , "" prze .",Positive
"- dowolna - referat , rozprawka , opowiadanie , opowiadanie , nawet wiersz ; ] Forma około strony , maksymalnie dwóch .",Neutral
"Forma dowolna - referat , rozprawka , opowiadanie , [ , nawet wiersz opowiadanie ] Objętość około strony , maksymalnie dwóch .",Neutral
"rozprawa dowolna - referat , rozprawka , Forma , dialog , nawet wiersz ; ] Objętość około strony , maksymalnie dwóch .",Neutral
"Forma dowolna - referat , rozprawka [ opowiadanie , dialog , , wiersz [ ] Objętość około strony , maksymalnie dwóch .",Neutral
"Wstęp do Algebry i Geometrii Ciocia Dorotka - bo taki pseudonim dostała chyba tej grupy , to od najlepszy prowadzący z C - 11 .",Positive
"Wstęp do Algebry i Geometrii , Dorotka . bo taki pseudonim dostała od naszej grupy , to chyba najlepszy prowadzący z C - 11 .",Positive
"Wstęp do Algebry i Geometrii Ciocia Dorotka - bo taki pseudonim dostała 1 naszej grupy , to chyba najlepszy prowadzący klasy C - z .",Positive
"Wstęp do Algebry i Geometrii Ciocia Dorotka bo z taki pseudonim dostała , naszej grupy , to chyba najlepszy prowadzący z C - 11 .",Positive
"Pan Biernacki pisze laborki naprawde dziwnie , . łebkach , bez zaangażowania , po co najważniejsze - niezrozumiale . . a powtórze jeszcze raz : niezrozumiale !",Negative
"Pan Biernacki prowadzi laborki naprawde dziwnie , po łebkach , bez zaangażowania , i co najważniejsze zupełnie niezrozumiale . ! . powtórze jeszcze raz . ! !",Negative
"Pan Biernacki prowadzi laborki naprawde dziwnie , po ) , bez zaangażowania , i co najważniejsze - niezrozumiale . . . jeszcze Jeszcze raz : cichu !",Negative
"Pan Biernacki prowadzi laborki naprawde dziwnie , po łebkach , bez zaangażowania , i co najważniejsze - raz . . . powtórze jeszcze . : niezrozumiale !",Negative
Zazwyczaj wcześniej uprzedza co będzie na kołach .,Neutral
Zazwyczaj wcześniej uprzedza co bedzie na miejscu .,Neutral
Zazwyczaj wcześniej uprzedza co bedzie na kołach .,Neutral
Zazwyczaj kierowca uprzedza co bedzie na kołach .,Neutral
"Ogólnie , to pikuś 8 )",Neutral
"Ogólnie , to pikuś 8 )",Neutral
Ogólnie BwE ( pikuś 8 ),Neutral
( BwE to pikuś 8 ),Neutral
"Tak Podstawa oceny w indeksie : egzamin Niespodziewajki : brak ( zadania powtarzają się co roku ) wizy humorupane pokłady Ogólne podejście do studenta : pozytywne Zerowy termin dwa zali ( tacja zadania ) - warunkiem przystąpienia jest jednak minu , u dr .",Positive
"Tak brak oceny energii indeksie : egzamin Niespodziewajki : powtarzają ( zadania wyglądają się co roku ) Poczucie humorupane pokłady na podejście do studenta : pozytywne Zerowy termin jest najprostszy ( 3 zadania ) , warunkiem przystąpienia jest jednak zaliczenie projektu u dr .",Positive
Tak wyglądają oceny w indeksie : : Niespodziewajki ne brak ( brak powtarzają się co roku ) Nie nie pokłady Ogólne podejście do studenta : pozytywne Zerowy termin jest najprostszy ( 3 zadania ) - warunkiem przystąpienia jest jednak zaliczenie projektu u dr .,Positive
: Podstawa oceny w indeksie co egzamin Niespodziewajki : : ( zadania powtarzają się negatywne roku ) Poczucie humorupane pokłady Ogólne podejście do studenta : pozytywne Zerowy termin : najprostszy ( 3 zadania ) - warunkiem przystąpienia jest jednak zaliczenie projektu u pracodawcy .,Positive
"Potrafi w przystepny sposób wyjaśnić różne to , najczęściej robi , w tak dowcipny sposób rzeczy że zapamiętuje się to zawsze : D",Positive
